Title,Description,Start Date,End Date
Desenvolvimento para A Internet e Aplicações Móveis - Development,"  for Internet and Mobile AppsSemestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Dese nvolvimento para A Internet e Aplicações Móveis\nCódigo: 03728\nTurno: D IAMTP02\nInício: 2023-04-20 13:00\nFim: 2023-04-20 14:30\nDocente: Jorge  Manuel Anacleto Louçã\n\nSemester: 2022/2023 - 2.º Semestre\nExecution  course: Development for Internet and Mobile Apps\nCode: 03728\nShift: DI AMTP02\nBegin: 2023-04-20 13:00\nEnd: 2023-04-20 14:30\nTeacher: Jorge M anuel Anacleto Louçã\n\nLOCATION:D1.07\, 1\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Thu Apr 20 12:00:00 BST 2023,Thu Apr 20 13:30:00 BST 2023
Interacção Pessoa-Máquina - Human-Computer Interaction,"Semestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Inte racção Pessoa-Máquina\nCódigo: L5316\nTurno: L5316T02\nInício: 2023-04-2 1 14:30\nFim: 2023-04-21 16:00\nDocente: Pedro Cláudio de Faria Lopes\n\ nSemester: 2022/2023 - 2.º Semestre\nExecution course: Human-Computer In teraction\nCode: L5316\nShift: L5316T02\nBegin: 2023-04-21 14:30\nEnd: 2 023-04-21 16:00\nTeacher: Pedro Cláudio de Faria Lopes\n\nLOCATION:Auditório 4\, 2\, Edifício Sedas Nunes (ISCTE-IUL)\, ISCTE-IUL",Fri Apr 21 13:30:00 BST 2023,Fri Apr 21 15:00:00 BST 2023
Interacção Pessoa-Máquina - Human-Computer Interaction,"Semestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Inte racção Pessoa-Máquina\nCódigo: L5316\nTurno: L5316TP04\nInício: 2023-03- 29 14:30\nFim: 2023-03-29 16:00\nDocente: Pedro Figueiredo Santana\n\nSe mester: 2022/2023 - 2.º Semestre\nExecution course: Human-Computer Inter action\nCode: L5316\nShift: L5316TP04\nBegin: 2023-03-29 14:30\nEnd: 202 3-03-29 16:00\nTeacher: Pedro Figueiredo Santana\n\nLOCATION:2E05\, 2\, Edifício Sedas Nunes (ISCTE-IUL)\, ISCTE-IUL",Wed Mar 29 13:30:00 BST 2023,Wed Mar 29 15:00:00 BST 2023
Projeto de Integração de Sistemas de Informação Distribuídos - Di," stributed Information Systems Integration ProjectSemestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Proj eto de Integração de Sistemas de Informação Distribuídos\nCódigo: 03729\ nTurno: PISIDPL05\nInício: 2023-05-04 16:00\nFim: 2023-05-04 17:30\nDoce nte: Pedro de Paula Nogueira Ramos\n\nSemester: 2022/2023 - 2.º Semestre \nExecution course: Distributed Information Systems Integration Project\ nCode: 03729\nShift: PISIDPL05\nBegin: 2023-05-04 16:00\nEnd: 2023-05-04  17:30\nTeacher: Pedro de Paula Nogueira Ramos\n\nLOCATION:D1.11\, 1\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Thu May 04 15:00:00 BST 2023,Thu May 04 16:30:00 BST 2023
Agentes Autónomos - Autonomous Agents,"Semestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Agen tes Autónomos\nCódigo: 03727\nTurno: 03727TP03\nInício: 2022-10-18 13:00 \nFim: 2022-10-18 14:30\nDocente: Susana Isabel de Carvalho Polido\n\nSe mester: 2022/2023 - 1.º Semestre\nExecution course: Autonomous Agents\nC ode: 03727\nShift: 03727TP03\nBegin: 2022-10-18 13:00\nEnd: 2022-10-18 1 4:30\nTeacher: Susana Isabel de Carvalho Polido\n\nLOCATION:C4.02\, 4\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Tue Oct 18 12:00:00 BST 2022,Tue Oct 18 13:30:00 BST 2022
Descoberta e Extração de Conhecimento de Dados - Knowledge Discov," ery and Extraction From DataSemestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Desc oberta e Extração de Conhecimento de Dados\nCódigo: 03749\nTurno: DECDTP 03\nInício: 2023-03-01 19:30\nFim: 2023-03-01 21:00\nDocente: Ricardo Da niel Santos Faro Marques Ribeiro\n\nSemester: 2022/2023 - 2.º Semestre\n Execution course: Knowledge Discovery and Extraction From Data\nCode: 03 749\nShift: DECDTP03\nBegin: 2023-03-01 19:30\nEnd: 2023-03-01 21:00\nTe acher: Ricardo Daniel Santos Faro Marques Ribeiro\n\nLOCATION:D1.06\, 1\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Wed Mar 01 19:30:00 GMT 2023,Wed Mar 01 21:00:00 GMT 2023
Projeto de Integração de Sistemas de Informação Distribuídos - Di," stributed Information Systems Integration ProjectSemestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Proj eto de Integração de Sistemas de Informação Distribuídos\nCódigo: 03729\ nTurno: PISIDT01\nInício: 2023-03-20 14:30\nFim: 2023-03-20 16:00\nDocen te: Pedro de Paula Nogueira Ramos\n\nSemester: 2022/2023 - 2.º Semestre\ nExecution course: Distributed Information Systems Integration Project\n Code: 03729\nShift: PISIDT01\nBegin: 2023-03-20 14:30\nEnd: 2023-03-20 1 6:00\nTeacher: Pedro de Paula Nogueira Ramos\n\nLOCATION:Auditório B1.04\, 1\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Mon Mar 20 14:30:00 GMT 2023,Mon Mar 20 16:00:00 GMT 2023
Descoberta e Extração de Conhecimento de Dados - Knowledge Discov," ery and Extraction From DataSemestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Desc oberta e Extração de Conhecimento de Dados\nCódigo: 03749\nTurno: DECDTP 03\nInício: 2023-05-24 18:00\nFim: 2023-05-24 19:30\nDocente: Ricardo Da niel Santos Faro Marques Ribeiro\n\nSemester: 2022/2023 - 2.º Semestre\n Execution course: Knowledge Discovery and Extraction From Data\nCode: 03 749\nShift: DECDTP03\nBegin: 2023-05-24 18:00\nEnd: 2023-05-24 19:30\nTe acher: Ricardo Daniel Santos Faro Marques Ribeiro\n\nLOCATION:C6.02\, 6\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Wed May 24 17:00:00 BST 2023,Wed May 24 18:30:00 BST 2023
Descoberta e Extração de Conhecimento de Dados - Knowledge Discov," ery and Extraction From DataSemestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Desc oberta e Extração de Conhecimento de Dados\nCódigo: 03749\nTurno: DECDTP 03\nInício: 2023-03-01 18:00\nFim: 2023-03-01 19:30\nDocente: Ricardo Da niel Santos Faro Marques Ribeiro\n\nSemester: 2022/2023 - 2.º Semestre\n Execution course: Knowledge Discovery and Extraction From Data\nCode: 03 749\nShift: DECDTP03\nBegin: 2023-03-01 18:00\nEnd: 2023-03-01 19:30\nTe acher: Ricardo Daniel Santos Faro Marques Ribeiro\n\nLOCATION:D1.06\, 1\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Wed Mar 01 18:00:00 GMT 2023,Wed Mar 01 19:30:00 GMT 2023
Desenvolvimento para A Internet e Aplicações Móveis - Development,"  for Internet and Mobile AppsSemestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Dese nvolvimento para A Internet e Aplicações Móveis\nCódigo: 03728\nTurno: D IAMTP02\nInício: 2023-05-05 13:00\nFim: 2023-05-05 14:30\nDocente: Jorge  Manuel Anacleto Louçã\n\nSemester: 2022/2023 - 2.º Semestre\nExecution  course: Development for Internet and Mobile Apps\nCode: 03728\nShift: DI AMTP02\nBegin: 2023-05-05 13:00\nEnd: 2023-05-05 14:30\nTeacher: Jorge M anuel Anacleto Louçã\n\nLOCATION:D1.05\, 1\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Fri May 05 12:00:00 BST 2023,Fri May 05 13:30:00 BST 2023
Programação Concorrente e Distribuída - Concurrent and Parallel P," rogrammingSemestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Prog ramação Concorrente e Distribuída\nCódigo: L5096\nTurno: L5096TP05\nIníc io: 2022-10-25 16:00\nFim: 2022-10-25 17:30\nDocente: Caroline Conti\n\n Semester: 2022/2023 - 1.º Semestre\nExecution course: Concurrent and Par allel Programming\nCode: L5096\nShift: L5096TP05\nBegin: 2022-10-25 16:0 0\nEnd: 2022-10-25 17:30\nTeacher: Caroline Conti\n\nLOCATION:C5.09\, 5\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Tue Oct 25 15:00:00 BST 2022,Tue Oct 25 16:30:00 BST 2022
Agentes Autónomos - Autonomous Agents,"Semestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Agen tes Autónomos\nCódigo: 03727\nTurno: 03727TP03\nInício: 2022-11-22 13:00 \nFim: 2022-11-22 14:30\nDocente: Susana Isabel de Carvalho Polido\n\nSe mester: 2022/2023 - 1.º Semestre\nExecution course: Autonomous Agents\nC ode: 03727\nShift: 03727TP03\nBegin: 2022-11-22 13:00\nEnd: 2022-11-22 1 4:30\nTeacher: Susana Isabel de Carvalho Polido\n\nLOCATION:D1.02\, 1\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Tue Nov 22 13:00:00 GMT 2022,Tue Nov 22 14:30:00 GMT 2022
Projeto de Integração de Sistemas de Informação Distribuídos - Di," stributed Information Systems Integration ProjectSemestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Proj eto de Integração de Sistemas de Informação Distribuídos\nCódigo: 03729\ nTurno: PISIDPL05\nInício: 2023-04-13 16:00\nFim: 2023-04-13 17:30\nDoce nte: Pedro de Paula Nogueira Ramos\n\nSemester: 2022/2023 - 2.º Semestre \nExecution course: Distributed Information Systems Integration Project\ nCode: 03729\nShift: PISIDPL05\nBegin: 2023-04-13 16:00\nEnd: 2023-04-13  17:30\nTeacher: Pedro de Paula Nogueira Ramos\n\nLOCATION:D1.11\, 1\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Thu Apr 13 15:00:00 BST 2023,Thu Apr 13 16:30:00 BST 2023
Interacção Pessoa-Máquina - Human-Computer Interaction,"Semestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Inte racção Pessoa-Máquina\nCódigo: L5316\nTurno: L5316T02\nInício: 2023-05-1 9 14:30\nFim: 2023-05-19 16:00\nDocente: Pedro Cláudio de Faria Lopes\n\ nSemester: 2022/2023 - 2.º Semestre\nExecution course: Human-Computer In teraction\nCode: L5316\nShift: L5316T02\nBegin: 2023-05-19 14:30\nEnd: 2 023-05-19 16:00\nTeacher: Pedro Cláudio de Faria Lopes\n\nLOCATION:Auditório 0NE02-Caiano Pereira\, 0\, Edifício Sedas Nunes (ISCTE -IUL)\, ISCTE-IUL",Fri May 19 13:30:00 BST 2023,Fri May 19 15:00:00 BST 2023
Engenharia de Software - Software Engineering,"Semestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Enge nharia de Software\nCódigo: 03712\nTurno: EngSTP03\nInício: 2023-03-28 1 4:30\nFim: 2023-03-28 16:00\nDocente: Vítor Manuel Basto Fernandes\n\nSe mester: 2022/2023 - 2.º Semestre\nExecution course: Software Engineering \nCode: 03712\nShift: EngSTP03\nBegin: 2023-03-28 14:30\nEnd: 2023-03-28  16:00\nTeacher: Vítor Manuel Basto Fernandes\n\nLOCATION:D1.02\, 1\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Tue Mar 28 13:30:00 BST 2023,Tue Mar 28 15:00:00 BST 2023
Programação Concorrente e Distribuída - Concurrent and Parallel P," rogrammingSemestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Prog ramação Concorrente e Distribuída\nCódigo: L5096\nTurno: L5096T03\nIníci o: 2022-12-12 16:00\nFim: 2022-12-12 17:30\nDocente: Luís Henrique Ramil o Mota\n\nSemester: 2022/2023 - 1.º Semestre\nExecution course: Concurre nt and Parallel Programming\nCode: L5096\nShift: L5096T03\nBegin: 2022-1 2-12 16:00\nEnd: 2022-12-12 17:30\nTeacher: Luís Henrique Ramilo Mota\n\ nLOCATION:Auditório B1.03\, 1\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Mon Dec 12 16:00:00 GMT 2022,Mon Dec 12 17:30:00 GMT 2022
Interacção Pessoa-Máquina - Human-Computer Interaction,"Semestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Inte racção Pessoa-Máquina\nCódigo: L5316\nTurno: L5316T02\nInício: 2023-03-1 7 14:30\nFim: 2023-03-17 16:00\nDocente: Pedro Cláudio de Faria Lopes\n\ nSemester: 2022/2023 - 2.º Semestre\nExecution course: Human-Computer In teraction\nCode: L5316\nShift: L5316T02\nBegin: 2023-03-17 14:30\nEnd: 2 023-03-17 16:00\nTeacher: Pedro Cláudio de Faria Lopes\n\nLOCATION:C6.10\, 6\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Fri Mar 17 14:30:00 GMT 2023,Fri Mar 17 16:00:00 GMT 2023
Interacção Pessoa-Máquina - Human-Computer Interaction,"Semestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Inte racção Pessoa-Máquina\nCódigo: L5316\nTurno: L5316T02\nInício: 2023-03-3 1 14:30\nFim: 2023-03-31 16:00\nDocente: Pedro Cláudio de Faria Lopes\n\ nSemester: 2022/2023 - 2.º Semestre\nExecution course: Human-Computer In teraction\nCode: L5316\nShift: L5316T02\nBegin: 2023-03-31 14:30\nEnd: 2 023-03-31 16:00\nTeacher: Pedro Cláudio de Faria Lopes\n\nLOCATION:C6.10\, 6\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Fri Mar 31 13:30:00 BST 2023,Fri Mar 31 15:00:00 BST 2023
Processamento de Informação - Information Processing,"Semestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Proc essamento de Informação\nCódigo: L0779\nTurno: L0779TP02\nInício: 2022-1 1-25 16:00\nFim: 2022-11-25 17:30\nDocente: Pedro Joaquim Amaro Sebastiã o\n\nSemester: 2022/2023 - 1.º Semestre\nExecution course: Information P rocessing\nCode: L0779\nShift: L0779TP02\nBegin: 2022-11-25 16:00\nEnd:  2022-11-25 17:30\nTeacher: Pedro Joaquim Amaro Sebastião\n\nLOCATION:Auditório 1\, 1\, Edifício Sedas Nunes (ISCTE-IUL)\, ISCTE-IUL",Fri Nov 25 16:00:00 GMT 2022,Fri Nov 25 17:30:00 GMT 2022
Arquitetura de Redes - Network Arquitectures,"Semestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Arqu itetura de Redes\nCódigo: 03708\nTurno: 03708PL25\nInício: 2022-10-27 11 :00\nFim: 2022-10-27 12:30\nDocente: Rui Miguel Neto Marinheiro\n\nSemes ter: 2022/2023 - 1.º Semestre\nExecution course: Network Arquitectures\n Code: 03708\nShift: 03708PL25\nBegin: 2022-10-27 11:00\nEnd: 2022-10-27  12:30\nTeacher: Rui Miguel Neto Marinheiro\n\nLOCATION:C7.09\, 7\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Thu Oct 27 10:00:00 BST 2022,Thu Oct 27 11:30:00 BST 2022
Agentes Autónomos - Autonomous Agents,"Semestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Agen tes Autónomos\nCódigo: 03727\nTurno: 03727PL05\nInício: 2022-12-07 14:30 \nFim: 2022-12-07 16:00\nDocente: Luís Miguel Pina Coelho Teixeira Botel ho\n\nSemester: 2022/2023 - 1.º Semestre\nExecution course: Autonomous A gents\nCode: 03727\nShift: 03727PL05\nBegin: 2022-12-07 14:30\nEnd: 2022 -12-07 16:00\nTeacher: Luís Miguel Pina Coelho Teixeira Botelho\n\nLOCATION:C4.01\, 4\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Wed Dec 07 14:30:00 GMT 2022,Wed Dec 07 16:00:00 GMT 2022
Agentes Autónomos - Autonomous Agents,"Semestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Agen tes Autónomos\nCódigo: 03727\nTurno: 03727PL05\nInício: 2022-11-30 14:30 \nFim: 2022-11-30 16:00\nDocente: Luís Miguel Pina Coelho Teixeira Botel ho\n\nSemester: 2022/2023 - 1.º Semestre\nExecution course: Autonomous A gents\nCode: 03727\nShift: 03727PL05\nBegin: 2022-11-30 14:30\nEnd: 2022 -11-30 16:00\nTeacher: Luís Miguel Pina Coelho Teixeira Botelho\n\nLOCATION:C4.01\, 4\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Wed Nov 30 14:30:00 GMT 2022,Wed Nov 30 16:00:00 GMT 2022
Processamento de Informação - Information Processing,"Semestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Proc essamento de Informação\nCódigo: L0779\nTurno: L0779TP02\nInício: 2022-0 9-16 16:00\nFim: 2022-09-16 17:30\nDocente: Pedro Joaquim Amaro Sebastiã o\n\nSemester: 2022/2023 - 1.º Semestre\nExecution course: Information P rocessing\nCode: L0779\nShift: L0779TP02\nBegin: 2022-09-16 16:00\nEnd:  2022-09-16 17:30\nTeacher: Pedro Joaquim Amaro Sebastião\n\nLOCATION:Auditório 1\, 1\, Edifício Sedas Nunes (ISCTE-IUL)\, ISCTE-IUL",Fri Sep 16 15:00:00 BST 2022,Fri Sep 16 16:30:00 BST 2022
Arquitetura de Redes - Network Arquitectures,"Semestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Arqu itetura de Redes\nCódigo: 03708\nTurno: 03708TP05\nInício: 2022-11-30 13 :00\nFim: 2022-11-30 14:30\nDocente: Rui Miguel Neto Marinheiro\n\nSemes ter: 2022/2023 - 1.º Semestre\nExecution course: Network Arquitectures\n Code: 03708\nShift: 03708TP05\nBegin: 2022-11-30 13:00\nEnd: 2022-11-30  14:30\nTeacher: Rui Miguel Neto Marinheiro\n\nLOCATION:C4.02\, 4\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Wed Nov 30 13:00:00 GMT 2022,Wed Nov 30 14:30:00 GMT 2022
Engenharia de Software - Software Engineering,"Semestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Enge nharia de Software\nCódigo: 03712\nTurno: EngST01\nInício: 2023-02-27 16 :00\nFim: 2023-02-27 17:30\nDocente: Fernando Manuel Pereira da Costa Br ito e Abreu\n\nSemester: 2022/2023 - 2.º Semestre\nExecution course: Sof tware Engineering\nCode: 03712\nShift: EngST01\nBegin: 2023-02-27 16:00\ nEnd: 2023-02-27 17:30\nTeacher: Fernando Manuel Pereira da Costa Brito  e Abreu\n\nLOCATION:C6.10\, 6\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Mon Feb 27 16:00:00 GMT 2023,Mon Feb 27 17:30:00 GMT 2023
Programação Concorrente e Distribuída - Concurrent and Parallel P," rogrammingSemestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Prog ramação Concorrente e Distribuída\nCódigo: L5096\nTurno: L5096T03\nIníci o: 2022-10-10 16:00\nFim: 2022-10-10 17:30\nDocente: Luís Henrique Ramil o Mota\n\nSemester: 2022/2023 - 1.º Semestre\nExecution course: Concurre nt and Parallel Programming\nCode: L5096\nShift: L5096T03\nBegin: 2022-1 0-10 16:00\nEnd: 2022-10-10 17:30\nTeacher: Luís Henrique Ramilo Mota\n\ nLOCATION:Auditório B1.03\, 1\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Mon Oct 10 15:00:00 BST 2022,Mon Oct 10 16:30:00 BST 2022
Desenvolvimento para A Internet e Aplicações Móveis - Development,"  for Internet and Mobile AppsSemestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Dese nvolvimento para A Internet e Aplicações Móveis\nCódigo: 03728\nTurno: D IAMTP02\nInício: 2023-03-24 13:00\nFim: 2023-03-24 14:30\nDocente: Jorge  Manuel Anacleto Louçã\n\nSemester: 2022/2023 - 2.º Semestre\nExecution  course: Development for Internet and Mobile Apps\nCode: 03728\nShift: DI AMTP02\nBegin: 2023-03-24 13:00\nEnd: 2023-03-24 14:30\nTeacher: Jorge M anuel Anacleto Louçã\n\nLOCATION:D1.05\, 1\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Fri Mar 24 13:00:00 GMT 2023,Fri Mar 24 14:30:00 GMT 2023
Projeto de Integração de Sistemas de Informação Distribuídos - Di," stributed Information Systems Integration ProjectSemestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Proj eto de Integração de Sistemas de Informação Distribuídos\nCódigo: 03729\ nTurno: PISIDTP04\nInício: 2023-03-09 14:30\nFim: 2023-03-09 16:00\nDoce nte: Pedro de Paula Nogueira Ramos\n\nSemester: 2022/2023 - 2.º Semestre \nExecution course: Distributed Information Systems Integration Project\ nCode: 03729\nShift: PISIDTP04\nBegin: 2023-03-09 14:30\nEnd: 2023-03-09  16:00\nTeacher: Pedro de Paula Nogueira Ramos\n\nLOCATION:C5.01\, 5\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Thu Mar 09 14:30:00 GMT 2023,Thu Mar 09 16:00:00 GMT 2023
Programação Concorrente e Distribuída - Concurrent and Parallel P," rogrammingSemestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Prog ramação Concorrente e Distribuída\nCódigo: L5096\nTurno: L5096TP05\nIníc io: 2022-09-13 14:30\nFim: 2022-09-13 16:00\nDocente: Caroline Conti\n\n Semester: 2022/2023 - 1.º Semestre\nExecution course: Concurrent and Par allel Programming\nCode: L5096\nShift: L5096TP05\nBegin: 2022-09-13 14:3 0\nEnd: 2022-09-13 16:00\nTeacher: Caroline Conti\n\nLOCATION:C5.09\, 5\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Tue Sep 13 13:30:00 BST 2022,Tue Sep 13 15:00:00 BST 2022
Projeto de Integração de Sistemas de Informação Distribuídos - Di," stributed Information Systems Integration ProjectSemestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Proj eto de Integração de Sistemas de Informação Distribuídos\nCódigo: 03729\ nTurno: PISIDTP04\nInício: 2023-02-09 14:30\nFim: 2023-02-09 16:00\nDoce nte: Pedro de Paula Nogueira Ramos\n\nSemester: 2022/2023 - 2.º Semestre \nExecution course: Distributed Information Systems Integration Project\ nCode: 03729\nShift: PISIDTP04\nBegin: 2023-02-09 14:30\nEnd: 2023-02-09  16:00\nTeacher: Pedro de Paula Nogueira Ramos\n\nLOCATION:C5.01\, 5\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Thu Feb 09 14:30:00 GMT 2023,Thu Feb 09 16:00:00 GMT 2023
Programação Concorrente e Distribuída - Concurrent and Parallel P," rogrammingSemestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Prog ramação Concorrente e Distribuída\nCódigo: L5096\nTurno: L5096TP05\nIníc io: 2022-10-11 16:00\nFim: 2022-10-11 17:30\nDocente: Caroline Conti\n\n Semester: 2022/2023 - 1.º Semestre\nExecution course: Concurrent and Par allel Programming\nCode: L5096\nShift: L5096TP05\nBegin: 2022-10-11 16:0 0\nEnd: 2022-10-11 17:30\nTeacher: Caroline Conti\n\nLOCATION:C5.09\, 5\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Tue Oct 11 15:00:00 BST 2022,Tue Oct 11 16:30:00 BST 2022
Arquitetura de Redes - Network Arquitectures,"Semestre: 2022/2023 - 1.º Semestre\nUnidade de execução: Arqu itetura de Redes\nCódigo: 03708\nTurno: 03708TP05\nInício: 2022-10-06 14 :30\nFim: 2022-10-06 16:00\nDocente: João Carlos Marques Silva\n\nSemest er: 2022/2023 - 1.º Semestre\nExecution course: Network Arquitectures\nC ode: 03708\nShift: 03708TP05\nBegin: 2022-10-06 14:30\nEnd: 2022-10-06 1 6:00\nTeacher: João Carlos Marques Silva\n\nLOCATION:2E10\, 2\, Edifício Sedas Nunes (ISCTE-IUL)\, ISCTE-IUL",Thu Oct 06 13:30:00 BST 2022,Thu Oct 06 15:00:00 BST 2022
Desenvolvimento para A Internet e Aplicações Móveis - Development,"  for Internet and Mobile AppsSemestre: 2022/2023 - 2.º Semestre\nUnidade de execução: Dese nvolvimento para A Internet e Aplicações Móveis\nCódigo: 03728\nTurno: D IAMTP02\nInício: 2023-03-16 13:00\nFim: 2023-03-16 14:30\nDocente: Jorge  Manuel Anacleto Louçã\n\nSemester: 2022/2023 - 2.º Semestre\nExecution  course: Development for Internet and Mobile Apps\nCode: 03728\nShift: DI AMTP02\nBegin: 2023-03-16 13:00\nEnd: 2023-03-16 14:30\nTeacher: Jorge M anuel Anacleto Louçã\n\nLOCATION:D1.07\, 1\, Edifício II (ISCTE-IUL)\, ISCTE-IUL",Thu Mar 16 13:00:00 GMT 2023,Thu Mar 16 14:30:00 GMT 2023
